ID,duration,wav,semantics,intent,entities,transcript
127784,4.864,./slurp/slurp_real/audio-1502894038-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'cheteshwar pujara'}| {'type': 'date'| 'filler': 'yesterday'}]},query,[{'type': 'person'| 'filler': 'cheteshwar pujara'}| {'type': 'date'| 'filler': 'yesterday'}],how many runs did cheteshwar pujara scored yesterday
124784,3.648,./slurp/slurp_real/audio-1497868856-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what's the band is playing now
121256,3.5835,./slurp/slurp_real/audio-1499690660.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}],what are the train times from san francisco to new york
124757,2.5596875,./slurp/slurp_real/audio--1505407211.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},query,[],tell me about the alarm timings
125742,3.3275625,./slurp/slurp_real/audio-1501778793.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},radio,[],play the programmes in this required pad's
120272,1.880875,./slurp/slurp_real/audio-1502310013.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},query,[],next alarm
124163,5.91,./slurp/slurp_real/audio-1488537059.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},query,[{'type': 'person'| 'filler': 'john smith'}],when did i get an email from john smith about car accident
127670,2.4316875,./slurp/slurp_real/audio-1490107410.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'six am'}]},set,[{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'six am'}],set alarm tomorrow at six am
126119,3.4555625,./slurp/slurp_real/audio-1494606483.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'nine am'}| {'type': 'date'| 'filler': 'wednesday'}| {'type': 'relation'| 'filler': 'dr greens'}| {'type': 'place_name'| 'filler': 'office'}]},set,[{'type': 'time'| 'filler': 'nine am'}| {'type': 'date'| 'filler': 'wednesday'}| {'type': 'relation'| 'filler': 'dr greens'}| {'type': 'place_name'| 'filler': 'office'}],please add an appointment at nine am wednesday at dr greens office
120669,3.1355625,./slurp/slurp_real/audio--1505406257.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},set,[{'type': 'time'| 'filler': 'three pm'}],make an alarm for three pm
126399,2.048,./slurp/slurp_real/audio-1490362178-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}],is it going to rain tomorrow
127304,1.98375,./slurp/slurp_real/audio-1490203960.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'house_place'| 'filler': 'room'}]},hue_lightoff,[{'type': 'house_place'| 'filler': 'room'}],turn the room light off
123247,1.6638125,./slurp/slurp_real/audio-1490706413.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},maths,[],browsing centres
128034,2.624,./slurp/slurp_real/audio-1501690626-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},set,[],repeat an event in my calendar
126777,3.136,./slurp/slurp_real/audio-1497270542-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'time'| 'filler': 'one hour'}]},set,[{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'time'| 'filler': 'one hour'}],remind me about the meeting in one hour
120053,2.496,./slurp/slurp_real/audio-1497883195-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'break'}| {'type': 'time'| 'filler': 'five minutes'}]},audiobook,[{'type': 'player_setting'| 'filler': 'break'}| {'type': 'time'| 'filler': 'five minutes'}],lets have a break for five minutes
124802,4.179625,./slurp/slurp_real/audio-1501692611.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'promotion'}]},query,[{'type': 'event_name'| 'filler': 'promotion'}],are there any emails in regard to my promotion
119882,3.1995625,./slurp/slurp_real/audio-1434542201.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'american dollar'}| {'type': 'currency_name'| 'filler': 'japanese yen'}]},currency,[{'type': 'currency_name'| 'filler': 'american dollar'}| {'type': 'currency_name'| 'filler': 'japanese yen'}],siri what is one american dollar in japanese yen
123803,1.536,./slurp/slurp_real/audio-1495376903-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},query,[],tell me what's on my list
122760,2.368,./slurp/slurp_real/audio-1498568008-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'raining'}]},query,[{'type': 'weather_descriptor'| 'filler': 'raining'}],is it raining outside
124018,5.31125,./slurp/slurp_real/audio-1500035831.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},quirky,[{'type': 'date'| 'filler': 'today'}],do you want to hear what have happened today
124316,1.5358125,./slurp/slurp_real/audio-1502200339.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_descriptor'| 'filler': 'next episode'}]},podcasts,[{'type': 'podcast_descriptor'| 'filler': 'next episode'}],play the last next episode
121632,3.008,./slurp/slurp_real/audio-1490019357-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'music_genre'| 'filler': 'hip hop'}]},factoid,[{'type': 'music_genre'| 'filler': 'hip hop'}],who are the greatest hip hop artists
120111,2.5596875,./slurp/slurp_real/audio-1499692868.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'person'| 'filler': 'claire'}]},query,[{'type': 'date'| 'filler': 'today'}| {'type': 'person'| 'filler': 'claire'}],did i get any new emails today from claire
120319,3.9035,./slurp/slurp_real/audio-1497366892.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'good jokes'}]},radio,[{'type': 'radio_name'| 'filler': 'good jokes'}],tune a radio channel for good jokes
127073,2.4956875,./slurp/slurp_real/audio-1497024535.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'hurricane'}]},query,[{'type': 'news_topic'| 'filler': 'hurricane'}],give me updates on the hurricane news
126341,2.304,./slurp/slurp_real/audio-1502101668-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'tom hanks'}]},factoid,[{'type': 'person'| 'filler': 'tom hanks'}],tell me tom hanks middle name
120991,1.792,./slurp/slurp_real/audio-1495377814-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},query,[{'type': 'place_name'| 'filler': 'new york'}],what is the time in new york
124009,1.4078125,./slurp/slurp_real/audio--1506079759.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],turn the sound up
120996,2.112,./slurp/slurp_real/audio-1494415832-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what is the name of the music playing now
124496,2.17575,./slurp/slurp_real/audio-1502299349.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': [{'type': 'change_amount'| 'filler': 'a little bit'}]},hue_lightdim,[{'type': 'change_amount'| 'filler': 'a little bit'}],please lower the lights a little bit
124772,4.8633125,./slurp/slurp_real/audio-1490706051.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eddie richards'}]},query,[{'type': 'person'| 'filler': 'eddie richards'}],check and see if i've received any emails from eddie richards having to do with budgets
120482,1.279875,./slurp/slurp_real/audio-1498568773.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': []},hue_lightdim,[],decrease lighting
127783,2.5078125,./slurp/slurp_real/audio-1501158072.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},maths,[],what is three times seven
121665,2.176,./slurp/slurp_real/audio-1490368920-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'haggis'}]},definition,[{'type': 'definition_word'| 'filler': 'haggis'}],can you tell me what haggis looks like
123027,2.04775,./slurp/slurp_real/audio-1500388809.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': [{'type': 'house_place'| 'filler': 'room'}]},hue_lightdim,[{'type': 'house_place'| 'filler': 'room'}],make a room darker
122039,2.943625,./slurp/slurp_real/audio-1497268460.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}]},query,[{'type': 'event_name'| 'filler': 'meeting'}],when is my next meeting
124165,5.56,./slurp/slurp_real/audio-1488556367.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},query,[{'type': 'person'| 'filler': 'john smith'}],when did i get an email from john smith about car accident
121087,2.4316875,./slurp/slurp_real/audio-1500035919.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': []},greet,[],hey hey
122249,1.536,./slurp/slurp_real/audio-1498566482-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this week'}]},query,[{'type': 'date'| 'filler': 'this week'}],tell me the weather for this week
120650,4.945875,./slurp/slurp_real/audio-1502101983.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],nine hundred and ninety nine fm is currently playing what music
127826,3.392,./slurp/slurp_real/audio--1504190650-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_name'| 'filler': 'fifty shades of grey'}]},audiobook,[{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_name'| 'filler': 'fifty shades of grey'}],start reading fifty shades of grey from chapter four
122126,1.4078125,./slurp/slurp_real/audio-1502200615.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'audiobook_name'| 'filler': 'the circle'}]},audiobook,[{'type': 'audiobook_name'| 'filler': 'the circle'}],play the circle
121334,5.376,./slurp/slurp_real/audio-1498569596-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'yen'}]},currency,[{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'yen'}],please show me the exchange rate between the dollar and the yen
124175,4.352,./slurp/slurp_real/audio-1490956141-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},query,[{'type': 'person'| 'filler': 'john smith'}],when did i get an email from john smith about car accident
124074,2.88,./slurp/slurp_real/audio-1501772086-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'repeating event'}]},set,[{'type': 'event_name'| 'filler': 'repeating event'}],put a repeating event on the calendar
120005,1.98375,./slurp/slurp_real/audio-1502375158.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'date'| 'filler': 'tomorrow'}],when are the trains running tomorrow
121448,2.3036875,./slurp/slurp_real/audio-1499266802.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'business_name'| 'filler': 'samsung'}]},currency,[{'type': 'business_name'| 'filler': 'samsung'}],what's the exchange rate for samsung
127412,2.24,./slurp/slurp_real/audio-1490801021-headset.flac,"{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""today's""}]}",query,"[{'type': 'date'| 'filler': ""today's""}]",what does today's schedule look like
124306,2.687625,./slurp/slurp_real/audio-1499246817.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': [{'type': 'joke_type'| 'filler': 'animal'}]},joke,[{'type': 'joke_type'| 'filler': 'animal'}],can you find an animal joke for me
124541,3.7755,./slurp/slurp_real/audio-1492784023.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'bob dean'}]},factoid,[{'type': 'person'| 'filler': 'bob dean'}],alexa give me everything you know about bob dean
123256,5.12,./slurp/slurp_real/audio-1497439888-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'news radio station'}]},radio,[{'type': 'radio_name'| 'filler': 'news radio station'}],play a news radio station
127954,2.816,./slurp/slurp_real/audio-1497887113-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'monday meeting'}| {'type': 'general_frequency'| 'filler': 'every Monday'}]},set,[{'type': 'event_name'| 'filler': 'monday meeting'}| {'type': 'general_frequency'| 'filler': 'every Monday'}],put monday meeting on calendar every monday
121649,2.048,./slurp/slurp_real/audio-1502300339-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': []},definition,[],use in a sentence
128020,3.2635625,./slurp/slurp_real/audio--1505407272.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'media_type'| 'filler': 'audiobook'}]},audiobook,[{'type': 'media_type'| 'filler': 'audiobook'}],look for this playback in audiobook and play for me
123495,2.4316875,./slurp/slurp_real/audio-1498485640.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'timeofday'| 'filler': 'tonight'}]},quirky,[{'type': 'timeofday'| 'filler': 'tonight'}],what should i cook tonight
120183,1.472,./slurp/slurp_real/audio-1495371586-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'bbc news'}]},query,[{'type': 'media_type'| 'filler': 'bbc news'}],get news from bbc news
125812,3.9035,./slurp/slurp_real/audio-1499692364.flac,{'scenario': 'transport'| 'action': 'ticket'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'washingdon dc'}]},ticket,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'washingdon dc'}],book for me a train ticket to washingdon dc
125381,2.24,./slurp/slurp_real/audio-1495377050-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],do you know about this lyrics
123590,1.6638125,./slurp/slurp_real/audio-1501756936.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'apple'}]},stock,[{'type': 'business_name'| 'filler': 'apple'}],give me the opening stock price of apple
126569,2.24,./slurp/slurp_real/audio-1490182944-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'media_type'| 'filler': 'tunes'}]},radio,[{'type': 'media_type'| 'filler': 'tunes'}],play tunes
120901,3.648,./slurp/slurp_real/audio-1498567456-headset.flac,"{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""this week's""}]}",query,"[{'type': 'date'| 'filler': ""this week's""}]",what is this week's weather forecast
127147,2.4316875,./slurp/slurp_real/audio-1501772383.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},coffee,[],please start the coffee
125161,3.904,./slurp/slurp_real/audio-1501777707-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},remove,[],clear my schedule
126096,1.344,./slurp/slurp_real/audio-1501753747-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},hue_lightchange,[],change the color of lights
125037,2.88,./slurp/slurp_real/audio-1502197916-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},remove,[],do remove next event from the calendar
123578,2.176,./slurp/slurp_real/audio-1498573180-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'crabmeat'}]},recipe,[{'type': 'food_type'| 'filler': 'crabmeat'}],recipe for crabmeat
121451,6.72,./slurp/slurp_real/audio-1490103458-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'gbaby'}]},sendemail,[{'type': 'person'| 'filler': 'gbaby'}],send email to gbaby tell her gma loves her and hopes she has a great weekend
